Time,PM10,PM25,PM100,Temp,Gas,Relative Humidity,Pressure,Altitude
1677279879.656234,0,0,1,14.2712109375,50079,43.46492200724853,995.4001087239682,149.68386246851642
1677279880.8548064,0,0,1,14.245234375,50279,43.77323770609448,995.4076382156684,149.62026581660155
1677279882.0529554,0,0,1,14.2034375,50107,44.20645941734891,995.4048137656141,149.64412203829414
1677279883.2515395,0,0,1,14.1575390625,50684,44.49598574491157,995.4083904864622,149.61391190261185
1677279884.4496217,0,0,1,14.08625,51574,44.62678047312316,995.4171104053695,149.54026102879016
1677279885.64796,0,0,1,14.016328125,51664,44.54118478675261,995.4113434009031,149.58897070288842
1677279886.8458874,0,0,1,13.9628125,51908,44.48142465496404,995.4102028835495,149.598603846925
1677279888.0442877,0,0,1,13.929609375,52061,44.35775815155646,995.408642533086,149.61178303900488
1677279889.2426293,0,0,1,13.891328125,52246,44.23366282213722,995.406758707916,149.62769441860507
1677279890.441153,0,0,1,13.84953125,52000,44.157283659715524,995.4105943906553,149.59529706208866
1677279891.6392038,0,0,1,13.8133984375,52123,44.12950917487986,995.4123881076151,149.58014681147495
1677279892.837326,0,0,1,13.77609375,52433,44.119607935255246,995.4155237288791,149.55366250330164
1677279894.0357673,0,0,1,13.7284375,52558,44.1386066836096,995.4193529738725,149.521319752479
1677279895.2336302,0,0,1,13.68859375,53032,44.092472328771606,995.4181117029634,149.53180382271339
1677279896.4314618,0,0,1,13.6477734375,53032,44.08221407480649,995.4185461187611,149.5281346420411
1677279897.6296604,0,0,1,13.6059765625,52810,43.96401655352459,995.4206553803424,149.51031932809724
1677279898.8277824,0,0,1,13.5692578125,52715,43.97816004251297,995.4214028693409,149.50400586947833
1677279900.0258253,0,0,1,13.5387890625,52589,44.02290719319328,995.4228049401436,149.49216367745524
1677279901.2237926,0,0,1,13.5149609375,52215,44.146275665782625,995.4272150611233,149.45491493372475
1677279902.4224317,0,0,1,13.4966015625,51908,44.31830713678939,995.4259023070834,149.4660026969496
1677279903.6204257,0,0,1,13.4821484375,51969,44.51495496199615,995.424581978231,149.4771544503812
1677279904.8190064,0,0,1,13.468671875,52123,44.72998325758776,995.4350170570788,149.3890180783191
1677279906.0171654,0,0,1,13.453046875,52246,44.94505935129285,995.431680968091,149.41719514680298
1677279907.215192,0,0,1,13.4329296875,52371,45.099625446537104,995.4290220301045,149.4396529591338
1677279908.413246,0,0,0,13.416328125,52308,45.21849661404959,995.4223260464454,149.4962085152699
1677279909.6116626,0,0,0,13.3981640625,52842,45.32520713633707,995.4230209337194,149.49033935038707
1677279910.8096,0,0,0,13.37609375,52778,45.40740262976019,995.4253982491215,149.47026006679496
1677279912.007766,0,0,0,13.3548046875,52937,45.44137965461935,995.4274366053002,149.45304373183154
1677279913.1999903,0,0,0,13.3378125,52684,45.45769370844875,995.4251025082215,149.47275795174556
1677279914.398025,0,0,0,13.324921875,52842,45.47444625222303,995.4281373390206,149.44712521124399
1677279915.5964441,0,0,0,13.31203125,52873,45.491200158327466,995.4244542550767,149.4782332255385
1677279916.7948256,0,0,0,13.2973828125,53032,45.50172460611302,995.4160701655223,149.54904715802627
1677279917.9928844,0,0,0,13.283125,53225,45.42770306788162,995.4117152957634,149.5858295717733
1677279919.1915176,0,0,0,13.2727734375,53064,45.39640199104958,995.4123944862798,149.5800929354702
1677279920.3901181,0,0,0,13.268671875,53096,45.36577230319309,995.4070240440752,149.62545330451098
1677279921.5881584,0,0,0,13.2628125,53096,45.41950055469003,995.4087071740803,149.61123706127546
1677279922.7867842,0,0,0,13.2571484375,52842,45.41285789333439,995.4107258245048,149.59418693314933
1677279923.98512,0,0,0,13.255,53001,45.47303749883423,995.4204660695088,149.51191829018134
1677279925.1834538,0,0,0,13.248359375,53321,45.508585252800344,995.424164071426,149.48068417476392
1677279926.3819292,0,0,0,13.2426953125,53192,45.52006828946453,995.4228240134897,149.492002579957
1677279927.5801084,0,0,0,13.238984375,52937,45.531760215833145,995.424840941175,149.47496719821112
1677279928.7785192,0,0,0,13.23859375,52652,45.586123026738875,995.4191322949924,149.52318365817587
1677279929.9771209,0,0,0,13.241328125,53032,45.76184033022811,995.4255113026069,149.46930519530707
1677279931.1754937,0,0,0,13.2407421875,53032,45.90709736454416,995.4312204983138,149.42108434416093
1677279932.3738468,0,0,0,13.236640625,52969,45.90059984986085,995.4376031258266,149.3671758370052
1677279933.5723462,0,0,0,13.2301953125,53289,45.918081367498,995.4382779276053,149.36147638924515
1677279934.7707675,0,0,0,13.225703125,53257,46.01455415489066,995.4322354808996,149.41251164971334
1677279935.9687397,0,0,0,13.2219921875,53418,45.95355244046143,995.4325729954553,149.40966095295724
