Time,PM10,PM25,PM100,Temp,Gas,Relative Humidity,Pressure,Altitude
1676678965.3702304,0,0,0,24.0034375,37158,16.683620856023936,1006.5056911492488,56.30290424666111
1676678966.568928,0,0,0,24.0034375,37127,16.683620856023936,1006.5091071956122,56.274309154373164
1676678967.767428,0,0,0,24.004609375,37221,16.688674749469403,1006.5042885022871,56.31464556770291
1676678968.9660654,0,0,0,24.0055859375,37127,16.693719017922184,1006.5042583070718,56.31489832690373
1676678970.1635895,0,0,0,24.0067578125,37252,16.688783354101574,1006.5045636734367,56.31234215539552
1676678971.3568025,0,0,0,24.0083203125,37189,16.688862340809035,1006.5021240944136,56.332763486804595
1676678972.555697,0,0,0,24.0102734375,37189,16.69395604260212,1006.4986475789015,56.361864919340526
1676678973.7541995,0,0,0,24.0122265625,37315,16.689059813179192,1006.4968790715317,56.37666888219228
1676678974.9528956,0,0,0,24.013984375,37315,16.684153879683763,1006.5067313304546,56.2941970738558
1676678976.1513305,0,0,0,24.0153515625,37284,16.694212832345634,1006.5022480618723,56.331725773784754
1676678977.3448696,0,0,0,24.0161328125,37347,16.689257293551407,1006.5018822545276,56.33478789254969
1676678978.5378816,0,0,0,24.0175,37252,16.689326413572147,1006.5025231279698,56.3294232370727
1676678979.7313085,0,0,0,24.018671875,37221,16.674401728109206,1006.5096606877129,56.26967598176949
1676678980.923532,0,0,0,24.021015625,37221,16.66453186771443,1006.5034390327869,56.32175633999868
1676678982.1170247,0,0,0,24.021796875,37378,16.6645713137421,1006.5030732039489,56.32481863574502
1676678983.3119307,0,0,0,24.021796875,37347,16.659577500481866,1006.5030732039489,56.32481863574502
1676678984.5048945,0,0,0,24.0221875,37410,16.644617072334846,1006.5071604693794,56.29060482997394
1676678985.6976256,0,0,0,24.021015625,37570,16.649551114592334,1006.5034390327869,56.32175633999868
